DC_DIST,SECTOR,DISPATCH_DATE,DISPATCH_TIME,LOCATION_BLOCK,UCR_GENERAL,OBJ_ID,TEXT_GENERAL_CODE,POINT_X,POINT_Y
16,O,2007-05-18,00:43:00,N 41ST ST  / CAMBRIDGE ST,100,1,Homicide - Criminal,-75.20630398,39.97317129
16,R,2007-06-20,17:10:00,200 BLOCK N PAXON ST,100,1,Homicide - Criminal,-75.22327794,39.9630151
16,F,2007-06-22,04:58:00,3800 BLOCK FAIRMOUNT AVE,100,1,Homicide - Criminal ,-75.19789374,39.96565806
16,L,2007-06-23,02:31:00,800 BLOCK N 43RD ST,100,1,Homicide - Criminal,-75.20968809,39.96688294
16,P,2007-08-27,23:18:00,N 44TH ST  / HAVERFORD AV,100,1,Homicide - Gross Negligence,-75.21056191,39.96258059
16,F,2007-09-01,02:20:00,3800 BLOCK HAVERFORD AVE,100,1,Homicide - Criminal,-75.19901249,39.96320416
16,R,2007-09-22,02:06:00,200 BLOCK N RAMSEY ST,100,1,Homicide - Criminal,-75.22252836,39.96366149
16,G,2007-10-08,01:56:00,3900 BLOCK ASPEN ST,100,1,Homicide - Criminal,-75.20219129,39.96632134
16,R,2007-11-22,03:39:00,5100 BLOCK PARRISH ST,100,1,Homicide - Criminal,-75.22482127,39.96661719
16,J,2007-12-03,23:45:00,4000 BLOCK GREEN ST,100,1,Homicide - Criminal,-75.20381111,39.96219353
17,L,2007-02-15,16:47:00,2600 BLOCK DICKINSON ST,100,1,Homicide - Criminal,-75.18890568,39.93434169
17,O,2007-04-13,17:33:00,1300 BLOCK S CARLISLE ST,100,1,Homicide - Criminal,-75.16873688,39.93332287
17,B,2007-04-28,16:45:00,2000 BLOCK DICKINSON ST,100,1,Homicide - Gross Negligence,-75.17767685,39.9328869
17,E,2007-05-01,00:26:00,1200 BLOCK S 19TH ST,100,1,Homicide - Justifiable ,-75.17549723,39.93565266
17,A,2007-05-19,23:57:00,1400 BLOCK TASKER ST,100,1,Homicide - Criminal,-75.16954632,39.93059774
17,I,2007-05-25,16:19:00,2300 BLOCK WATKINS ST,100,1,Homicide - Criminal,-75.18383069,39.93074561
17,D,2007-06-26,19:15:00,1500 BLOCK S OPAL ST,100,1,Homicide - Criminal ,-75.17720754,39.93206201
17,I,2007-07-02,23:29:00,2400 BLOCK MORRIS ST,100,1,Homicide - Criminal,-75.18499578,39.93133926
17,L,2007-07-08,18:17:00,1600 BLOCK S TANEY ST,100,1,Homicide - Justifiable ,-75.18922231,39.93305296
17,B,2007-07-19,00:32:00,2300 BLOCK WILDER ST,100,1,Homicide - Criminal,-75.18391339,39.93423374
17,M,2007-08-23,22:04:00,2400 BLOCK KIMBALL ST,100,1,Homicide - Criminal ,-75.18422329,39.94073814
17,I,2007-08-29,14:35:00,1600 BLOCK S 23RD ST,100,1,Homicide - Criminal,-75.18339704,39.93119043
17,O,2007-09-01,21:23:00,1400 BLOCK REED ST,100,1,Homicide - Criminal ,-75.16884689,39.9331065
17,A,2007-09-07,22:59:00,1700 BLOCK DICKINSON ST,100,1,Homicide - Criminal,-75.17405409,39.93243729
17,L,2007-09-26,18:15:00,1500 BLOCK S 28TH ST,100,1,Homicide - Criminal,-75.1910535,39.93463022
17,P,2007-11-26,07:04:00,1200 BLOCK S NAPA ST,100,1,Homicide - Criminal ,-75.19556749,39.93878166
17,B,2007-11-30,14:48:00,2000 BLOCK DICKINSON ST,100,1,Homicide - Criminal,-75.17848693,39.93309125
18,L,2007-01-10,20:26:00,5200 BLOCK LARCHWOOD AVE,100,1,Homicide - Criminal,-75.22698086,39.95202371
18,I,2007-03-12,23:16:00,S 52ND ST /MARKET ST,100,1,Homicide - Criminal,-75.22486985,39.96001482
18,S,2007-03-31,23:08:00,S DEWEY ST /MARKET ST,100,1,Homicide - Criminal,-75.24338949,39.96229261
18,O,2007-04-06,22:59:00,5800 BLOCK PINE ST,100,1,Homicide - Criminal,-75.2388369,39.95514502
18,S,2007-04-08,00:13:00,6000 BLOCK MARKET ST,100,1,Homicide - Criminal ,-75.24237572,39.96212568
18,D,2007-04-16,16:29:00,300 BLOCK S PRESTON ST,100,1,Homicide - Justifiable ,-75.20401273,39.95130484
18,Q,2007-04-21,00:23:00,600 BLOCK S YEWDALL ST,100,1,Homicide - Criminal,-75.23149165,39.95061399
18,R,2007-05-03,23:20:00,6100 BLOCK SPRUCE ST,100,1,Homicide - Gross Negligence,-75.24467722,39.95686794
18,I,2007-05-10,15:51:00,S 52ND ST /MARKET ST,100,1,Homicide - Criminal,-75.22486985,39.96001482
18,O,2007-05-11,22:05:00,S 57TH ST /RODMAN ST,100,1,Homicide - Criminal,-75.23674706,39.95226379
18,N,2007-05-11,23:36:00,5700 BLOCK CHRISTIAN ST,100,1,Homicide - Criminal,-75.23751147,39.94864874
18,K,2007-06-03,01:22:00,S 54TH ST  / WALNUT ST,100,1,Homicide - Gross Negligence,-75.22928648,39.95742896
18,O,2007-06-07,10:49:00,5800 BLOCK RODMAN ST,100,1,Homicide - Criminal ,-75.2400837,39.95263946
18,Q,2007-06-10,22:35:00,700 BLOCK S 56TH ST,100,1,Homicide - Criminal,-75.23535824,39.94932485
18,Q,2007-06-11,02:34:00,700 BLOCK S 56TH ST,100,1,Homicide - Criminal,-75.23535824,39.94932485
18,H,2007-06-18,06:01:00,200 BLOCK S 49TH ST,100,1,Homicide - Criminal ,-75.21990002,39.95446535
18,J,2007-07-10,20:35:00,5000 BLOCK CEDAR AVE,100,1,Homicide - Criminal ,-75.22350536,39.95001308
18,S,2007-07-12,19:59:00,S 60TH ST  / SPRUCE ST,100,1,Homicide - Criminal,-75.24189124,39.95656206
18,O,2007-07-17,20:28:00,S 58TH ST  / RODMAN ST,100,1,Homicide - Gross Negligence,-75.23868576,39.95250819
18,P,2007-07-21,12:04:00,5900 BLOCK SANSOM ST,100,1,Homicide - Criminal,-75.23944529,39.95942801
18,N,2007-08-07,02:12:00,900 BLOCK S 59TH ST,100,1,Homicide - Criminal,-75.24177831,39.94711796
18,P,2007-08-16,00:27:00,200 BLOCK S ALDEN ST,100,1,Homicide - Criminal,-75.2365316,39.95705398
18,P,2007-08-20,04:17:00,0 BLOCK S 58TH ST,100,1,Homicide - Criminal,-75.23676165,39.96145024
18,M,2007-09-19,16:42:00,S 55TH ST  / PINE ST,100,1,Homicide - Gross Negligence,-75.23215498,39.95427127
18,U,2007-09-25,02:08:00,6000 BLOCK BALTIMORE AVE,100,1,Homicide - Criminal,-75.24497629,39.94419951
18,O,2007-09-25,03:50:00,5800 BLOCK OSAGE AVE,100,1,Homicide - Criminal ,-75.23892445,39.95452581
18,Q,2007-10-18,22:27:00,5400 BLOCK NORFOLK ST,100,1,Homicide - Criminal,-75.23179698,39.9484903
18,U,2007-10-21,01:26:00,COBBS CREEK PKWY & CATHARINE ST,100,1,Homicide - Criminal,-75.24905852,39.95168864
18,C,2007-10-28,02:02:00,S 38TH ST / LUDLOW ST,100,1,Homicide - Justifiable ,-75.19815468,39.95589324
18,C,2007-11-26,00:13:00,S 38TH ST  / CHESTNUT ST,100,1,Homicide - Justifiable ,-75.19831356,39.95515207
18,B,2007-12-06,17:58:00,3400 BLOCK CIVIC CENTER BLVD,100,1,Homicide - Gross Negligence,-75.19325262,39.94798909
18,U,2007-12-20,05:11:00,6000 BLOCK COBBS CREEK PKWY,100,1,Homicide - Criminal,-75.24489113,39.9463894
18,K,2007-12-24,03:28:00,5300 BLOCK DELANCEY ST,100,1,Homicide - Criminal,-75.22919392,39.95447799
19,K,2007-01-01,05:21:00,1700 BLOCK N 59TH ST,100,1,Homicide - Justifiable ,-75.23890183,39.97816178
19,R,2007-01-08,20:26:00,MARKET ST /N PEACH ST,100,1,Homicide - Criminal,-75.22744584,39.96032034
19,R,2007-01-11,22:47:00,0 BLOCK N 53RD ST,100,1,Homicide - Criminal,-75.22688347,39.96036631
19,G,2007-01-17,18:28:00,N 63RD ST /JEFFERSON ST,100,1,Homicide - Gross Negligence,-75.24609298,39.97830965
19,R,2007-01-25,00:31:00,5200 BLOCK MARKET ST,100,1,Homicide - Criminal,-75.22589748,39.96017491
19,M,2007-01-25,09:36:00,400 BLOCK N 62ND ST,100,1,Homicide - Gross Negligence,-75.24320172,39.96940935
19,I,2007-02-09,00:26:00,W BERKS ST /GEORGES LA,100,1,Homicide - Criminal,-75.23059689,39.98616113
19,R,2007-02-22,16:35:00,0 BLOCK N 52ND ST,100,1,Homicide - Criminal,-75.2246739,39.96123142
19,O,2007-02-28,11:13:00,4900 BLOCK W MASTER ST,100,1,Homicide - Criminal,-75.22293294,39.97455677
19,A,2007-03-21,22:33:00,6600 BLOCK HADDINGTON LN,100,1,Homicide - Criminal,-75.25289723,39.97571303
19,R,2007-03-24,22:35:00,5400 BLOCK SUMMER ST,100,1,Homicide - Criminal,-75.22835502,39.96431785
19,H,2007-04-15,15:41:00,1800 BLOCK N 59TH ST,100,1,Homicide - Criminal,-75.23918384,39.97908569
19,O,2007-04-16,13:28:00,5100 BLOCK WARREN ST,100,1,Homicide - Criminal,-75.22436639,39.97509999
19,O,2007-05-09,21:24:00,5100 BLOCK HARLAN ST,100,1,Homicide - Criminal,-75.22578521,39.9748806
19,H,2007-05-15,23:54:00,1600 BLOCK N ROBINSON ST,100,1,Homicide - Criminal,-75.24275275,39.97568525
19,X,2007-06-20,23:16:00,400 BLOCK N SICKELS ST,100,1,Homicide - Criminal,-75.22904585,39.9666904
19,B,2007-06-24,20:29:00,6300 BLOCK LEBANON AVE,100,1,Homicide - Criminal,-75.24654922,39.98061194
19,J,2007-06-28,07:10:00,500 BLOCK N HOBART ST,100,1,Homicide - Criminal ,-75.23672035,39.9701896
19,K,2007-07-04,04:35:00,5600 BLOCK HUNTER ST,100,1,Homicide - Criminal,-75.2338511,39.97723049
19,K,2007-07-19,08:04:00,5400 BLOCK LANCASTER AVE,100,1,Homicide - Criminal,-75.2316283,39.9794358
19,I,2007-07-22,00:51:00,5400 BLOCK ARLINGTON ST,100,1,Homicide - Criminal,-75.23220433,39.98658776
19,L,2007-07-23,12:57:00,6200 BLOCK RACE ST,100,1,Homicide - Criminal,-75.24408583,39.9655983
19,M,2007-07-28,02:19:00,N 63RD ST  / CALLOWHILL ST,100,1,Homicide - Criminal,-75.24547571,39.96884587
19,F,2007-07-28,15:38:00,3800 BLOCK CONSHOHOCKEN AVE,100,1,Homicide - Criminal ,-75.20560245,40.0029996
19,M,2007-09-01,04:01:00,6100 BLOCK CALLOWHILL ST,100,1,Homicide - Criminal,-75.2419571,39.96836974
19,W,2007-09-24,18:08:00,N 63RD ST  / W GIRARD AV,100,1,Homicide - Gross Negligence,-75.24516089,39.97036896
19,P,2007-09-25,13:50:00,5900 BLOCK RACE ST,100,1,Homicide - Criminal,-75.23861771,39.96491967
19,X,2007-09-25,17:45:00,400 BLOCK N 52ND ST,100,1,Homicide - Gross Negligence,-75.22504849,39.96727725
19,A,2007-10-31,21:16:00,LANSDOWNE AV  / N 75TH ST,100,1,Homicide - Gross Negligence,-75.2598485,39.97245002
19,M,2007-11-03,19:57:00,5800 BLOCK CALLOWHILL,100,1,Homicide - Criminal,-75.23555491,39.96756804
19,H,2007-11-11,17:02:00,N 61ST ST  / W OXFORD ST,100,1,Homicide - Criminal,-75.24260744,39.9800751
19,J,2007-12-10,11:32:00,6000 BLOCK LANSDOWNE AVE,100,1,Homicide - Criminal,-75.24127772,39.97577089
19,F,2007-12-16,16:34:00,4100 BLOCK EDGLEY AVE,100,1,Homicide - Criminal,-75.21789593,39.99438054
19,M,2007-12-25,19:30:00,400 BLOCK N 60TH ST,100,1,Homicide - Criminal,-75.23924402,39.96950203
22,R,2007-01-07,01:02:00,2500 BLOCK N 29TH ST,100,1,Homicide - Gross Negligence,-75.17929413,39.99402455
22,M,2007-01-07,22:52:00,2400 BLOCK W DAUPHIN ST,100,1,Homicide - Criminal,-75.17322858,39.99007907
22,R,2007-01-13,10:03:00,2400 BLOCK N PATTON ST,100,1,Homicide - Criminal ,-75.18365608,39.99348436
22,I,2007-03-04,03:36:00,2500 BLOCK N 19TH ST,100,1,Homicide - Criminal,-75.16318538,39.9921668
22,G,2007-03-11,10:16:00,2200 BLOCK N VAN PELT ST,100,1,Homicide - Criminal,-75.16847371,39.98792135
22,O,2007-03-21,16:20:00,3100 BLOCK FONTAIN ST,100,1,Homicide - Criminal,-75.18524642,39.98787869
22,O,2007-04-06,00:30:00,1900 BLOCK N STANLEY ST,100,1,Homicide - Criminal,-75.18393215,39.98521625
22,N,2007-04-23,19:12:00,N 30TH ST /W CUMBERLAND ST,100,1,Homicide - Criminal,-75.18089199,39.99417662
22,R,2007-05-08,22:52:00,3200 BLOCK W GORDON ST,100,1,Homicide - Criminal,-75.18456769,39.99232139
22,N,2007-05-20,06:23:00,2700 BLOCK W OAKDALE ST,100,1,Homicide - Criminal,-75.17576556,39.9961597
22,D,2007-05-20,11:08:00,1500 BLOCK W YORK ST,100,1,Homicide - Criminal,-75.157631,39.98960055
22,E,2007-05-20,14:16:00,1600 BLOCK W YORK ST,100,1,Homicide - Criminal,-75.15881026,39.98983655
22,K,2007-05-30,00:04:00,2500 BLOCK W SERGENT ST,100,1,Homicide - Criminal,-75.17439606,39.99417531
22,D,2007-06-01,04:22:00,2300 BLOCK N 17TH ST,100,1,Homicide - Criminal,-75.16065857,39.98893106
22,H,2007-06-10,00:47:00,2200 BLOCK N CLEVELAND ST,100,1,Homicide - Criminal,-75.16322341,39.98724528
22,R,2007-06-18,00:21:00,3400 BLOCK W HUNTINGDON ST,100,1,Homicide - Criminal,-75.18694223,39.996446
22,D,2007-07-09,01:01:00,1500 BLOCK W DAUPHIN ST,100,1,Homicide - Criminal,-75.15758563,39.98805612
22,D,2007-07-22,04:55:00,1600 BLOCK W DAUPHIN ST,100,1,Homicide - Criminal,-75.16016575,39.98847087
22,O,2007-08-01,04:47:00,2900 BLOCK DIAMOND ST,100,1,Homicide - Criminal,-75.18065857,39.98778568
22,H,2007-08-01,18:32:00,2300 BLOCK N GRATZ ST,100,1,Homicide - Criminal ,-75.16317837,39.98954871
22,L,2007-08-12,03:16:00,2500 BLOCK RIDGE DR,100,1,Homicide - Criminal ,-75.17592232,39.98385723
22,N,2007-08-17,03:19:00,3000 BLOCK W LEHIGH AVE,100,1,Homicide - Criminal,-75.18024825,39.99722689
22,N,2007-08-25,02:20:00,2500 BLOCK N NEWKIRK ST,100,1,Homicide - Criminal,-75.17810769,39.99444378
22,I,2007-08-31,01:08:00,W YORK ST  / N GARNET ST,100,1,Homicide - Criminal,-75.16407645,39.99047326
22,O,2007-09-01,03:10:00,2000 BLOCK N 31ST ST,100,1,Homicide - Criminal,-75.18418963,39.98675248
22,E,2007-09-03,06:34:00,N MOLE ST  / W SERGEANT ST,100,1,Homicide - Criminal,-75.15792785,39.99216056
22,G,2007-09-06,01:06:00,1800 BLOCK W SUSQUEHANNA AV,100,1,Homicide - Gross Negligence,-75.16263965,39.98708189
22,M,2007-09-14,18:39:00,2200 BLOCK W DIAMOND ST,100,1,Homicide - Criminal ,-75.16960932,39.98636918
22,E,2007-09-20,00:10:00,2500 BLOCK N 17TH ST,100,1,Homicide - Criminal,-75.15997413,39.99156642
22,R,2007-10-03,22:13:00,3200 BLOCK W YORK ST,100,1,Homicide - Criminal,-75.1849379,39.99312866
22,D,2007-10-27,12:10:00,N CHADWICK ST  / W DAUPHIN ST,100,1,Homicide - Criminal,-75.16012901,39.98843147
22,D,2007-10-30,15:20:00,1500 BLOCK W DAUPHIN ST,100,1,Homicide - Criminal,-75.15807817,39.98812228
22,H,2007-11-06,19:23:00,N 21ST ST  / W YORK ST,100,1,Homicide - Criminal,-75.16695963,39.99084852
22,F,2007-11-07,17:43:00,1800 BLOCK W NORRIS ST,100,1,Homicide - Criminal,-75.16331297,39.9839959
22,A,2007-11-29,17:26:00,N 11TH ST / DIAMOND ST,100,1,Homicide - Criminal,-75.15126819,39.98398775
22,E,2007-12-25,14:16:00,2500 BLOCK N SYDENHAM ST,100,1,Homicide - Criminal ,-75.15756601,39.99200097
22,K,2007-12-25,21:52:00,2300 BLOCK W OAKDALE ST,100,1,Homicide - Criminal,-75.16961688,39.99520951
23,O,2007-01-14,17:16:00,1500 BLOCK N NEWKIRK ST,100,1,Homicide - Criminal,-75.18150474,39.97886443
23,N,2007-02-17,01:55:00,1200 BLOCK N 30TH ST,100,1,Homicide - Criminal,-75.18502904,39.97539325
23,J,2007-03-05,04:43:00,2200 BLOCK BOLTON WAY,100,1,Homicide - Criminal,-75.1722672,39.97828693
23,E,2007-03-12,18:37:00,1900 BLOCK W  GIRARD AVE,100,1,Homicide - Criminal,-75.1674805,39.972467
23,C,2007-03-21,05:04:00,1200 BLOCK N BROAD ST,100,1,Homicide - Gross Negligence,-75.15949164,39.97151091
23,E,2007-04-28,16:45:00,900 BLOCK N 19TH ST,100,1,Homicide - Criminal,-75.1677579,39.97123693
23,A,2007-05-26,11:57:00,900 BLOCK N 10TH ST,100,1,Homicide - Gross Negligence,-75.15302974,39.96875776
23,D,2007-06-01,23:33:00,1700 BLOCK N SYDENHAM ST,100,1,Homicide - Criminal,-75.1603794,39.97912786
23,F,2007-07-05,22:27:00,1500 BLOCK N GRATZ ST,100,1,Homicide - Criminal,-75.16542914,39.97769359
23,D,2007-07-22,01:47:00,1400 BLOCK JEFFERSON ST,100,1,Homicide - Criminal,-75.15856493,39.97581417
23,E,2007-07-28,04:46:00,1700 BLOCK HARPER,100,1,Homicide - Criminal,-75.1647652,39.97175903
23,M,2007-08-15,18:09:00,2600 BLOCK W JEFFERSON ST,100,1,Homicide - Criminal,-75.17792291,39.97831811
23,A,2007-08-18,20:34:00,1000 BLOCK MASTER ST,100,1,Homicide - Gross Negligence,-75.15195117,39.97355962
23,C,2007-08-29,14:16:00,1200 BLOCK N 16TH ST,100,1,Homicide - Criminal ,-75.16238932,39.97309
23,B,2007-12-13,02:49:00,N BROAD ST & MASTER ST,100,1,Homicide - Gross Negligence,-75.15878506,39.97449181
23,J,2007-12-13,17:39:00,2200 BLOCK JEFFERSON ST,100,1,Homicide - Criminal,-75.17280854,39.97767447
24,P,2007-01-03,12:11:00,2800 BLOCK N SWANSON ST,100,1,Homicide - Criminal,-75.12887626,39.99319568
24,L,2007-01-03,19:57:00,3000 BLOCK AMBER ST,100,1,Homicide - Criminal,-75.11359372,39.99027114
24,O,2007-01-30,21:55:00,3700 BLOCK K ST,100,1,Homicide - Gross Negligence,-75.10585181,40.00345833
24,P,2007-02-11,20:06:00,2800 BLOCK ROSEHILL ST,100,1,Homicide - Criminal,-75.12493713,39.992945
24,P,2007-02-15,06:48:00,2900 BLOCK B ST,100,1,Homicide - Criminal,-75.12631311,39.99351009
24,D,2007-03-15,15:05:00,3000 BLOCK CEDAR ST,100,1,Homicide - Justifiable ,-75.11071118,39.98559371
24,P,2007-03-20,21:18:00,E CAMBRIA ST /ROSEHILL ST,100,1,Homicide - Justifiable ,-75.12491902,39.99328723
24,O,2007-03-22,15:45:00,E ERIE AV /GLENDALE ST,100,1,Homicide - Gross Negligence,-75.10182795,40.00567648
24,E,2007-04-20,21:37:00,3100 BLOCK JASPER ST,100,1,Homicide - Criminal,-75.11360716,39.99450161
24,M,2007-06-21,17:14:00,1900 BLOCK E SOMERSET ST,100,1,Homicide - Criminal,-75.12076571,39.98932626
24,M,2007-06-21,18:25:00,1900 BLOCK E SOMERSET ST,100,1,Homicide - Criminal,-75.12076571,39.98932626
24,O,2007-07-04,10:47:00,800 BLOCK E ONTARIO ST,100,1,Homicide - Criminal,-75.11354598,39.99964103
24,K,2007-07-09,08:22:00,CASTOR AV / ARAMINGO AV,100,1,Homicide - Gross Negligence,-75.09452543,39.99461241
24,N,2007-08-15,17:21:00,1600 BLOCK E HUNTING PARK AVE,100,1,Homicide - Criminal,-75.09546341,40.00905753
24,G,2007-08-17,00:26:00,800 BLOCK E  WILLARD ST,100,1,Homicide - Criminal ,-75.11465657,39.99792893
24,C,2007-08-18,21:17:00,EMERALD ST  / E LEHIGH AV,100,1,Homicide - Gross Negligence,-75.12338975,39.98792552
24,P,2007-09-01,03:03:00,3100 BLOCK E ST,100,1,Homicide - Criminal,-75.11938795,39.9972561
24,N,2007-09-02,04:43:00,800 BLOCK E LUZERNE ST,100,1,Homicide - Gross Negligence,-75.11276633,40.00895886
24,K,2007-09-04,16:25:00,3600 BLOCK ARAMINGO AV,100,1,Homicide - Gross Negligence,-75.09696336,39.99348041
24,P,2007-09-09,16:40:00,2700 BLOCK KENSINGTON AVE,100,1,Homicide - Criminal ,-75.12549172,39.98988941
24,H,2007-09-14,03:53:00,1800 BLOCK E CORNWALL ST,100,1,Homicide - Criminal,-75.10950416,39.9970173
24,P,2007-09-22,02:47:00,2900 BLOCK ROSEHILL ST,100,1,Homicide - Criminal ,-75.1248435,39.99338131
24,P,2007-09-22,02:04:00,ROSEHILL ST  / E INDIANA AV,100,1,Homicide - Gross Negligence,-75.1246014,39.99477885
24,P,2007-10-05,21:48:00,600 BLOCK E ALLEGHENY AVE,100,1,Homicide - Criminal,-75.11754065,39.99699309
24,M,2007-10-22,14:41:00,FRANKFORD AV  / E LEHIGH AV,100,1,Homicide - Gross Negligence,-75.12234331,39.98704007
24,P,2007-10-25,18:54:00,2800 BLOCK N FRONT ST,100,1,Homicide - Criminal,-75.13043701,39.99281969
24,O,2007-11-05,11:59:00,800 BLOCK E HILTON ST,100,1,Homicide - Criminal,-75.11530515,39.99720317
24,F,2007-12-04,17:01:00,RICHMOND ST  / E WESTMORELAND ST,100,1,Homicide - Gross Negligence,-75.09902913,39.98423725
24,P,2007-12-17,09:39:00,2900 BLOCK BOUDINOT ST,100,1,Homicide - Criminal,-75.12287056,39.99441148
25,N,2007-01-04,00:24:00,3200 BLOCK N 13TH ST,100,1,Homicide - Criminal,-75.15060855,40.00207042
25,G,2007-01-09,13:11:00,2700 BLOCK N MASCHER ST,100,1,Homicide - Criminal ,-75.13261411,39.99218879
25,L,2007-01-13,06:17:00,4400 BLOCK N 5TH ST,100,1,Homicide - Criminal,-75.1343926,40.01846474
25,S,2007-01-22,23:24:00,100 BLOCK W WESTMORELAND ST,100,1,Homicide - Criminal,-75.12894797,40.00010267
25,F,2007-01-28,03:08:00,D ST /E ROOSEVELT BLVD,100,1,Homicide - Gross Negligence,-75.11573495,40.02646805
25,D,2007-01-31,14:29:00,3300 BLOCK F ST,100,1,Homicide - Criminal,-75.11710858,39.99862973
25,G,2007-02-18,15:01:00,2800 BLOCK HOPE ST,100,1,Homicide - Criminal,-75.13107671,39.99292335
25,L,2007-02-24,21:04:00,600 BLOCK W LURAY ST,100,1,Homicide - Criminal,-75.13640941,40.0216357
25,D,2007-03-20,15:01:00,600 BLOCK E ONTARIO ST,100,1,Homicide - Criminal,-75.11701758,40.00009442
25,F,2007-03-23,02:10:00,100 BLOCK E ELEANOR ST,100,1,Homicide - Criminal,-75.12224063,40.02363339
25,P,2007-03-26,03:12:00,1300 BLOCK W JEROME ST,100,1,Homicide - Criminal,-75.14812191,40.01596679
25,F,2007-04-22,22:35:00,100 BLOCK W ROOSEVELT BLVD,100,1,Homicide - Criminal,-75.12355552,40.02526786
25,I,2007-04-24,19:38:00,GERMANTOWN AV /W SOMERSET ST,100,1,Homicide - Criminal ,-75.1474632,39.99466515
25,H,2007-04-28,00:27:00,3000 BLOCK N LAWRENCE ST,100,1,Homicide - Criminal,-75.13791972,39.99790167
25,S,2007-05-06,04:18:00,N 02ND ST /W GLENWOOD AVE,100,1,Homicide - Criminal,-75.13206769,40.00456782
25,K,2007-06-09,16:33:00,500 BLOCK W TIOGA ST,100,1,Homicide - Criminal,-75.13946425,40.00461388
25,M,2007-06-19,11:36:00,1100 BLOCK W LEHIGH AVE,100,1,Homicide - Criminal,-75.15041791,39.99345964
25,R,2007-06-22,10:40:00,2900 BLOCK N 2ND ST,100,1,Homicide - Gross Negligence,-75.13426253,39.99453304
25,F,2007-06-28,09:07:00,MASCHER ST  / W LOUDON ST,100,1,Homicide - Gross Negligence,-75.1257628,40.02333863
25,K,2007-06-28,11:19:00,3400 BLOCK N 7TH ST,100,1,Homicide - Criminal,-75.14133003,40.00376891
25,S,2007-07-07,19:09:00,A ST  / E WESTMORELAND ST,100,1,Homicide - Criminal,-75.12700669,39.99988972
25,H,2007-07-17,09:55:00,200 BLOCK W INDIANA AVE,100,1,Homicide - Criminal,-75.13447178,39.99601961
25,O,2007-07-21,21:46:00,1300 BLOCK W VENANGO ST,100,1,Homicide - Criminal ,-75.15053178,40.00749392
25,O,2007-07-28,13:43:00,3400 BLOCK N 10TH ST,100,1,Homicide - Criminal ,-75.14532317,40.00406366
25,F,2007-07-28,18:52:00,4700 BLOCK TAMPA ST,100,1,Homicide - Criminal,-75.11297338,40.02019727
25,J,2007-07-29,17:04:00,3100 BLOCK N 5TH ST,100,1,Homicide - Justifiable ,-75.13892278,39.99821314
25,L,2007-08-08,07:22:00,N 9TH ST  / W ROOSEVELT BLVD,100,1,Homicide - Gross Negligence,-75.13994339,40.02098147
25,N,2007-08-26,21:16:00,2900 BLOCK N 13TH ST,100,1,Homicide - Criminal,-75.15173147,39.99695484
25,F,2007-09-01,18:09:00,100 BLOCK W WYOMING AVE,100,1,Homicide - Criminal,-75.12499088,40.02168186
25,H,2007-09-16,02:45:00,3100 BLOCK N FRONT ST,100,1,Homicide - Criminal,-75.12965705,39.99699253
25,L,2007-09-20,09:25:00,4300 BLOCK N 8TH ST,100,1,Homicide - Criminal ,-75.13957117,40.01833287
25,I,2007-09-23,01:45:00,N 8TH ST  / W SOMERSET ST,100,1,Homicide - Criminal,-75.14476115,39.99431916
25,R,2007-10-06,23:55:00,3700 BLOCK N 2ND ST,100,1,Homicide - Gross Negligence,-75.13163223,40.00692722
25,L,2007-10-24,02:09:00,4400 BLOCK RISING SUN AV,100,1,Homicide - Gross Negligence,-75.12756739,40.01799473
25,H,2007-10-27,01:14:00,N 3RD ST  / W ALLEGHENY AV,100,1,Homicide - Gross Negligence,-75.135654,39.99938492
25,L,2007-10-28,01:03:00,4100 BLOCK N 8TH ST,100,1,Homicide - Criminal,-75.14044842,40.01434495
25,O,2007-11-07,03:17:00,1100 BLOCK RISING SUN AVE,100,1,Homicide - Criminal,-75.14755792,40.0047712
25,M,2007-11-18,01:57:00,N BROAD ST  / W SOMERSET ST,100,1,Homicide - Criminal,-75.15425573,39.99553483
25,M,2007-11-18,03:47:00,N BROAD ST / W SOMERSET ST,100,1,Homicide - Criminal,-75.15425573,39.99553483
25,K,2007-11-24,18:16:00,800 BLOCK W TIOGA ST,100,1,Homicide - Criminal,-75.14263319,40.00501996
26,F,2007-03-08,10:26:00,E HUNTINGDON ST /KENSINGTON AV,100,1,Homicide - Gross Negligence,-75.12736605,39.9888019
26,H,2007-05-13,00:04:00,100 BLOCK W MASTER ST,100,1,Homicide - Criminal ,-75.13787883,39.9722616
26,I,2007-05-15,10:14:00,1900 BLOCK N 5TH ST,100,1,Homicide - Justifiable ,-75.14260308,39.98082947
26,G,2007-06-09,15:52:00,N FRONT ST  / W GIRARD AV,100,1,Homicide - Gross Negligence,-75.13622637,39.96889087
26,O,2007-06-10,02:11:00,2200 BLOCK N LAWRENCE ST,100,1,Homicide - Criminal,-75.14054668,39.98585036
26,M,2007-06-21,02:26:00,1600 BLOCK N 6TH ST,100,1,Homicide - Criminal,-75.14561333,39.97567185
26,M,2007-06-21,04:08:00,1600 BLOCK N 6TH ST,100,1,Homicide - Criminal,-75.14561333,39.97567185
26,M,2007-06-21,04:09:00,1600 BLOCK N 6TH ST,100,1,Homicide - Criminal,-75.14561333,39.97567185
26,U,2007-08-26,13:10:00,2000 BLOCK E HUNTINGDON ST,100,1,Homicide - Criminal,-75.12561465,39.98674415
